# Generated from Tatoeba English CC0 sentences. Do not edit manually.
# context<TAB>completion<TAB>count...
a	new	224	lot	223	good	119	little	107	few	102	long	92	small	89	very	89	great	69	bit	66
brother's	ex	1	namesake	1
brotherhood	and	1
brothers	and	4	built	1
brought	a	8	to	6	it	5	in	4	some	4	the	4	back	3	him	3	his	3	on	3
brow	of	1	was	1
browbeating	parents	1
brown	eyes	4	hair	2	and	1	bare	1	bear	1	bird	1	black	1	bonnet	1	but	1	butterflies	1
brown's	thirsty	1
browned	by	1	from	1
brownie	undertakes	1
brownies	had	1
browning	in	1	the	1
brownish	heap	1
brownlee	says	1
brownshirt	like	1
brownville	and	1
browse	the	2
browser	and	1	tabs	1	tracking	1
browsers	monday	1	you	1
browsing	history	2	data	1	social	1
bru	confused	1
bruce	and	1	arians	1	springsteen	1
bruh	what	1
bruise	and	1
bruised	and	1
bruises	that	1
brumidi	artist	1	came	1
brunei	burma	1
brunette	named	1
bruno	was	1
brunt	of	1
brush	along	1	and	1	his	1	in	1	it	1	method	1	strokes	1
brushed	her	2	his	2	against	1	out	1
brushfires	that	1
brushing	our	1
brushstrokes	of	1
brussels	over	1	sprouts	1
brutal	invasion	1	military	1	oblivion	1	repudiation	1	superstitious	1
brutality	of	1
brute	force	2
brutus	request	1
brylawski	he	1
bryophytes	more	1
bs	about	1
bse	bovine	1
bubble	domed	1	tea	1
bubbles	on	1	up	1
bubbling	murmuring	1
bucher	is	1
buck	apiece	1	would	1
buck's	head	1
bucket	of	2	in	1	to	1	was	1
buckets	buried	1
buckeye	is	1
buckingham	palace	1
buckle	and	1	up	1
buckled	belts	1	his	1
buckler	against	1
buckles	covered	1
buckley	jr	1
buckling	in	1
buckram	with	1
bucolic	barn	1	beauty	1
bucolics	despite	1
bud	light	1	wilson	1
bud's	worst	1
buda	after	1
budapest	ghetto	1
budapest's	main	1
buddhas	and	1
buddhism	and	1	into	1	is	1
buddhist	monk	3	monks	2	based	1	family	1	methodist	1	monkhood	1	religious	1	spiritual	1	studies	1	the	1
budding	scientists	1
buddy	don't	1	when	1
buddy's	looking	1
budge	up	1
budget	carefully	1	cuts	1	deal	1	films	1	funded	1	historical	1	in	1	just	1	of	1	superhero	1
budgetary	path	1
budgeted	health	1	reducing	1
budgets	are	1	in	1
budgie	keeps	1
buds	are	1
buff	on	2	his	1
buffalo	but	1	from	1	hide	1	horn	1	new	1
buffaloes	are	1
buffalos	with	1
buffer	ecosystems	1
buffering	people	1
buffs	the	1
bug	and	1	fighting	1	in	1	infests	1	me	1	or	1	was	1
buggering	on	2
buggery	is	1
buggy	and	1	was	1
bugle	is	1
bugs	are	2	bunny	2	but	1	me	1
bugsy	siegel	1
buh	bye	1
build	a	12	the	5	bridges	4	something	2	africa	1	alliances	1	anything	1	beautiful	1	colonies	1	each	1
builded	by	1
builder	does	1	here	1
builders	used	1
building	a	5	is	5	and	4	an	2	that	2	was	2	with	2	about	1	amid	1	automobile	1
building's	famous	1
buildings	and	7	in	3	were	2	with	2	a	1	about	1	already	1	around	1	at	1	attract	1
builds	a	2	bridges	2	on	2	and	1	confidence	1	her	1	planes	1	sheds	1	strong	1	stronger	1
buildup	of	1
built	a	17	in	7	on	7	by	5	the	4	this	3	and	2	for	2	of	2	one	2
bularzik	lindsey	1
bulb	on	2	to	1
bulbous	man	3	member	1	thing	1	women	1
bulbs	and	1	of	1
bulgaria's	south	1
bulgarian	tennis	1
bulgarians	have	1
bulge	in	1	our	1
bulging	suitcases	1
bulk	of	1
bulky	items	1
bull	and	1	at	1	confined	1	mammoth	1
bulldozer	lifts	1
bullet	at	1	harmless	1	journal	1	lodged	1	output	1
bulletin	board	1	of	1	sunday	1
bullets	and	2	bounced	1
bullfights	and	1
bullfrog	croaking	1	legs	1
bullfrog's	antlers	1
bullheaded	arthur	1
bullied	as	1	correlated	1	for	1
bullies	marginalized	1	the	1	what	1
bullocks	or	1
bulls	the	1
bullshit	artist	2	but	2	about	1	has	1	homophobia	1	just	1	over	1	to	1	today	1	with	1
bullshitter	than	1
bullshitting	is	2
bully	gave	1	pulpit	1
bulrush	to	1
bulwark	against	2	of	1
bum	a	1
bumblebee	it's	1
bumblebees	are	2	can	2	and	1	generally	1	honeybees	1	live	1	love	1
bump	into	1	on	1
bumped	heads	1	violently	1
bumper	stickers	2	has	1	sticker	1	was	1	winter	1	year	1
bumping	into	1
bumps	and	1	on	1
bumpy	car	1	future	1	night	1	ride	1	road	1
bun	at	1	on	1
bunch	of	11	at	1	for	1
bunching	fish	1
bund	the	1
bundists	as	1
bundles	of	1	you	1
bungalows	of	1
bunk	beds	1
bunker	well	1
bunny	shelter	2	is	1
buns	and	1
bunting	there's	1
buoyancy	vivacity	1
buoyant	mood	1
buoyed	up	1
buoys	weather	1
bur	of	1
burchard	had	1
burden	is	1	of	1	one	1	the	1
burdick	v	1
bureau	of	3	based	1	chief	1	makes	1
bureaucracy	and	1
bureaucratic	red	1
bureaucrats	who	1
burgeoning	i'm	1	population	1	u	1
burger	and	2	joint	1	king	1	oh	1	sorry	1
burgers	cost	1
burgomaster	and	1
burgs	began	1
burial	ground	1	mask	1	mound	1	of	1	shrouds	1
buried	in	4	aids	1	city	1	cookie	1	entire	1	people	1	the	1	treasure	1	under	1
burkill	the	1
burkina	faso	4
burlesque	show	2	club	1	some	1
burly	plainclothes	1
burma	cambodia	1	officials	1	siam	1
burma's	election	1
burmese	expatriates	1	python	1	pythons	1
burn	down	3	out	2	the	2	a	1	an	1	causes	1	him	1	off	1	something	1
burned	the	3	down	2	in	2	off	2	out	2	alive	1	and	1	areas	1	as	1	me	1
burning	energy	1	heretics	1	plain	1	plastic	1	scrub	1	the	1
burnishing	his	1
burnous	in	1
burnout	happens	1
burns	and	1	intensely	1	off	1	said	1	the	1	up	1	with	1
burnt	at	2	out	2	and	1	black	1	cannabis	1	forest	1	meat	1	the	1
burrito	a	1	is	1
burrow	into	1
burrowed	under	1
burrows	for	2	in	1
burrup	peninsula	1
bursar	was	1
burst	into	1	me	1	my	1	of	1	out	1
bursting	ever	1	with	1
bursts	of	2	the	1
burton	a	1
buruli	ulcer	1
burundi's	economy	1
bury	it	1	suburbanites	1
burying	their	1
burzum	means	1
bus	driver	4	to	4	should	2	stop	2	arrived	1	bike	1	crashed	1	doing	1	goes	1	had	1
busan	launched	1
buses	are	1	at	1	is	1	the	1	to	1	with	1
bush	administration	3	had	3	ablaze	2	meat	2	and	1	didn't	1	fire	1	ignored	1	lied	1	made	1
bushes	before	1	flaunted	1	of	1
bushier	ones	1
bushland	of	1
bushy	tails	2	and	1	tailed	1
busier	on	1
busiest	motorways	1
busily	as	1	drying	1
business	in	5	is	5	with	5	owners	4	and	3	as	2	models	2	of	2	what	2	associate	1
businesses	are	3	and	2	around	1	but	1	can	1	did	1	emergency	1	flourish	1	have	1	started	1
businessman	and	1
businessmen	and	1
businesswomen	for	1
busker	plays	1
bust	a	1	spoke	1
busted	for	1	out	1
buster	asteroids	2
busting	drug	1	measures	1	technique	1
bustle	of	3	around	1	in	1	which	1
bustling	walled	1
busy	day	3	airing	1	around	1	at	1	broadway	1	copying	1	days	1	downtown	1	elsewhere	1	friday	1
but	the	117	i	109	it	79	he	69	a	41	not	37	they	32	that	28	she	24	to	23
butcher	luca	1
butchered	that	1
butchering	an	1
butchers	and	1
buthrotum	being	1
butler	announced	1	as	1	poured	1	says	1
butt	rock	5	in	2	dialed	1	smells	1	with	1
butted	him	1
butter	buried	1	cookie	1	from	1	in	1	is	1	issues	1	knife	1	knives	1	no	1	of	1
buttercups	and	1
butterflies	are	2	and	1	another	1	gracefully	1	pollinating	1	representing	1	so	1	to	1	tom	1	with	1
butterfly	s	2	from	1	is	1	stitches	1
buttermilk	fried	1	in	1	is	1	popular	1
butternut	squash	2
butties	in	1
buttocks	ooze	1	was	1
button	to	4	do	1	for	1	on	1	that	1	the	1
buttoned	into	1
buttonhole	and	1
buttons	you	1
butts	in	1
butty	for	2
butyrate	to	1
buy	a	14	it	4	anything	3	in	3	some	3	something	3	everything	2	me	2	the	2	things	2
buyer	chooses	1
buyers	come	1	did	1	who	1	with	1
buying	the	3	a	2	cheap	1	extravagant	1	food	1	fresh	1	fried	1	illegal	1	it	1	media	1
buys	a	2	antique	1	infertile	1	most	1	old	1	the	1	weapons	1
buzz	me	1	of	1	within	1
buzzed	in	1	me	1	with	1
buzzes	in	1
buzzing	cicadas	1	sound	1
by	the	426	a	140	his	20	their	19	an	18	her	16	this	14	all	13	its	13	our	12
bye	motherfuckers	1	till	1
byekwaso	the	1
byelorussian	parents	1
bygone	era	1
bypass	reason	1	surgery	1	the	1
bypasses	your	1
bypassing	congress	1	of	1
byron	blunt	1
byronic	hero	2
bystanders	gaping	1
byte	is	2	was	1
byways	hundreds	1
byzantine	and	1	but	1	empire	1	sasanian	1
byzantines	massacred	1
c	a	2	at	2	has	2	one	2	the	2	abdullah	1	after	1	and	1	are	1	as	1
c's	get	1
cabal	of	2	has	1	if	1	is	1	orchestrating	1
cabaret	show	1
cabbage	and	1	in	1	is	1	said	1
cabbages	wind	1
cabin	and	1	despite	1	had	1	in	1	out	1	that	1	to	1	which	1
cabinet	headed	1	meeting	1	ministers	1	prolonging	1	to	1
cabins	internet	1	that	1
cable	for	2	because	1	construction	1	is	1	news	1	television	1	to	1	was	1
cabled	chicago	1
cables	are	2	through	1
cabul	we	1
cacao	something	1
cacha	a	1
cache	of	1
cachet	of	1
cackle	and	1
cackled	maniacally	1
cacti	can	1
cactus	a	1	and	1	cast	1	flowers	1	grows	1	in	1	looks	1	mesquite	1
cad	of	1
cadaver	that	1
cadaverous	appearance	1
cadavers	examined	1	to	1
caddy	and	1
cadence	of	2	although	1	right	1
cadmium	and	1	both	1
cadre	name	1
caesar	to	1	want	1	was	1
caf	and	1	not	1	tomorrow	1
cafe	a	1	year	1	yonder	1
cafes	are	1	have	1	patterned	1	with	1
cafeterias	and	1
caffeine	cold	1	in	1	is	1
cage	the	1
caged	animal	1	indoors	1
cages	as	1	proved	1
cain	died	1
caine	monroy	1
caipirinhas	the	1
cairo	egypt	1	photojournalist	1	saturday	1
cajoled	her	1
cajoling	and	1
cajun	comes	1	food	1	seasoning	1
cake	is	3	and	2	glaze	1	made	1	that	1
cakes	of	1	sometimes	1	them	1
cal	madow	1
calamities	it's	1
calamity	mash	2	if	1
calc	up	1
calcium	and	1	carbonate	1	using	1
calculate	to	1
calculated	the	2	attack	1	both	1	for	1
calculation	of	1	was	1
calculations	for	1	the	1
calculators	temperature	1
calculus	into	1
calcutta	india	1
calderas	are	1
calendar	on	1	provides	1	such	1	the	1
calendars	coffee	1	have	1
calf	in	1
caliber	aksil	1	with	1
calibration	of	1
calico	dress	1
california	s	4	is	3	los	3	all	2	and	2	based	2	has	2	state	2	where	2	adding	1
california's	almond	1	saltwater	1	silicon	1
californians	are	2	adopted	1	that	1
caliph	umar	3	harun	1	to	1
caliphate	harun	1
caliphs	were	1
call	me	14	the	14	it	12	a	6	for	6	this	6	you	6	to	5	him	4	may	4
callaghan	believes	1
callahan	was	1
calle	is	1
called	the	52	a	38	for	12	an	7	it	6	out	6	to	6	ai	4	on	4	anti	3
caller	hears	1	id	1
callers	to	1
calligraphy	is	1
calling	for	9	on	5	it	4	me	4	them	4	a	2	the	2	as	1	each	1	elon	1
callosum	is	1
callous	attacks	1	leaders	1	violence	1
callously	utilitarian	1
calls	for	10	it	6	on	4	a	3	the	3	his	2	aldi	1	an	1	by	1	collective	1
calm	of	7	and	5	we	5	in	4	down	3	is	3	resolve	2	under	2	after	1	amidst	1
calmette	gu	1
calming	design	1
calmly	guided	1
calmness	her	1	of	1	you	1
caloric	intake	1
calorie	counts	1
calories	be	1	do	1	does	1	i	1
calstrs	decided	1
calumny	that	1
calvin	coolidge	1
calving	increasing	1
calvinist	christians	1	theology	1
calvinists	quakers	1
calzone	a	1
cambaytherium	s	1
cambium	and	1
cambodia	and	1	has	1	indonesia	1
cambodia's	capital	1
cambodian	american	1	capital	1	heritage	1	tailorbird	1
cambrian	explosion	1
cambridge	enjoying	1	university	1
came	to	36	out	14	up	13	from	11	back	9	in	9	here	7	into	7	and	6	by	4
camel	can	1	like	1	piss	1	that	1	trade	1
camellia	matched	1	was	1
camels	and	1	at	1	mastodons	1	these	1
cameo	in	1
cameos	include	1
camera	footage	2	at	1	came	1	camouflaged	1	during	1	fly	1	her	1	is	1	on	1	phone	1
cameraman	working	1
cameras	and	2	are	2	can	1	do	1	instead	1	on	1	rolling	1	the	1	to	1	were	1
cameroon	s	5	and	1	banned	1	bar	1	five	1	imports	1	marked	1	military	1	the	1
cameroon's	capital	1	nicolas	1
cameroonian	pharmacist	1	startup	1
cameroonians	not	1
camille	pissarro's	1
camouflage	information	1
camouflaged	in	1	prey	1
camouflages	itself	1
camp	and	1	by	1	had	1	has	1	holds	1	is	1	it's	1	kids	1	near	1	occupied	1
camp's	population	1
campaign	to	7	for	3	was	3	ad	2	aimed	2	has	2	in	2	on	2	after	1	against	1
campaigned	for	1
campaigner	swings	1
campaigning	before	1	he	1
campaigns	for	3	but	1	by	1	in	1	risk	1	that	1	used	1
campanulas	and	1
campbell	from	1
camped	by	1	under	1
camper	understands	1
campfire	crackled	1	telling	1
campfires	by	1
campground	only	1
campgrounds	and	1
camping	before	1	if	1	sort	1	with	1
camps	and	1	by	1	can	1	had	1	in	1	since	1	to	1
campsite	have	1	here	1
campus	and	1	enough	1	for	1	internationalized	1	th	1
campuses	around	1	he	1
can	be	185	you	154	i	126	we	81	do	28	the	24	only	22	see	21	make	19	they	19
can't	believe	21	afford	14	be	14	find	11	remember	10	get	9	even	8	do	7	eat	7	hurt	7
canaan	from	1	in	1	rather	1
canaanite	languages	2	remains	2	branch	1	culture	1	paganism	1	woman	1
canada	but	2	s	2	also	1	and	1	argentina	1	australia	1	david	1	doesn't	1	for	1	geese	1
canada's	assertion	1	decision	1	evil	1	on	1
canadia	it's	1
canadian	consulate	4	embassy	4	money	3	french	2	living	2	parliament	2	accent	1	author	1	border	1	but	1
canadians	aren't	1	called	1	love	1
canal	authority	2	he	2	the	2	has	1	is	1	ran	1	s	1	serves	1	than	1	traffic	1
canals	or	1
canary	islands	1
canaveral	on	1	space	1
canberra	collected	1	is	1
canby	bookworm	1
cancel	culture	14	one	2	my	1	nearly	1	our	1	the	1
canceled	on	3	by	1	no	1	or	1	people	1	thousands	1	you	1
canceling	the	1
cancellation	of	2
cancelled	tom's	1
cancelling	the	1
cancer	and	6	in	5	causing	3	is	3	of	3	cells	2	or	2	society	2	survivors	2	therapy	2
cancer's	first	1
cancerous	b	1	blood	1
cancers	in	1	of	1	psoriasis	1	said	1	such	1
candidacy	none	1
candidate	a	1	as	1	hillary	1	how	1	running	1	scientists	1	to	1
candidate's	eligibility	1	name	1
candidates	are	1	for	1	in	1	late	1	left	1	meet	1	must	1	received	1	running	1	say	1
candied	sweet	1
candies	which	1
candle	flickered	1	lit	1	snuffer	1
candleholder	in	1
candles	are	1	each	1	flickered	1	food	1	sat	1	were	1
candlestick	it'll	1
candlesticks	were	1
candy	and	2	americans	1	bar	1	cannon	1	corn	1	for	1	out	1	to	1
cane	and	1	bananas	1	fields	1	sugar	1
canes	he	1	venatici	1
canine	creature	1	rabies	1	s	1
canines	a	1	wag	1
canis	contains	1
canisters	of	1
cannabis	concentrate	2	does	1	in	1	interact	1	is	1	with	1
canned	food	1	foods	1	tuna	1
cannibalism	inasmuch	1	under	1
cannibalistic	man	1
cannon	said	1	to	1
cannonball	that	1
cannons	bristling	1
cannot	be	30	believe	3	do	2	ignore	2	live	2	see	2	tell	2	afford	1	applaud	1	care	1
canoe	or	1
canoeing	and	1
canoers	love	1
canoes	are	1
canola	plant	1
canon	law	1
canonical	version	1
canonically	gender	1
canopic	jars	1
canopy	level	1	like	1	of	1
cans	an	1	it	1	on	1
cant	called	1
cantaloupes	have	1
cantata	is	1
cantered	along	1
canticle	were	1
canto	pop	1
cantonese	a	1	and	1	in	1	the	1	with	1
cantor	and	1	matoub	1
cantrell	analyzed	1
canvas	sheet	1	showcasing	1	trousers	1	was	1
canvases	for	1
canvass	for	1	votes	1
canvassing	for	1
canyon	and	1	into	1	just	1
canyons	the	1
cap	on	4	and	1	of	1	say	1	was	1
capabilities	of	1
capability	got	1
capable	of	22
capacities	including	1
capacity	to	2	of	1	the	1
cape	town	5	and	1	canaveral	1	cormorant	1	floral	1	howe	1	may	1	of	1	province	1	race	1
caped	superhero	1
capella	aldebaran	1
caper	involving	1
capered	vigorously	1
capes	nadeem	1
capillary	system	1
capita	income	3	carbon	1
capital	of	27	city	5	and	4	yaounde	3	has	2	nairobi	2	abidjan	1	ashgabat	1	atlanta	1	bratislava	1
capital's	greatest	1	international	1	main	1
capitalism	is	15	and	2	doesn't	2	killed	2	does	1	eats	1	gives	1	hasn't	1	in	1	invented	1
capitalist	but	2	water	2	at	1	country	1	eh	1	regimes	1	rhetoric	1	you	1
capitalists	are	1	but	1	while	1
capitalization	is	1	of	1
capitalize	on	1
capitalizing	on	1
capitals	of	2
capitol	after	1	building	1	had	1	it's	1
cappella	concerts	1
capping	carbon	1
cappuccino	as	1
capra	to	1
caprices	of	1
capricorn	one	1
caps	any	1	lock	1	pop	1	with	1
capsaicin	molecules	1	receptors	1	the	1
capsule	containing	1	docked	1	is	1	kilometers	1	scheduled	1	that	1	will	1
captain	brady's	1	had	1	is	1	jackson	1	john	1	know	1	major	1	of	1	peirce	1	sat	1
captain's	descendants	1
captaincy	of	1	was	1
captains	in	1
captcha	is	1
caption	called	1	hacked	1	reading	1
captions	aren't	1
captivate	millions	1
captivated	by	1	the	1
captive	his	1	to	1
captives	were	1
captivity	across	1	and	1	some	1
capture	the	3	a	1	enough	1	in	1	of	1	operations	1	their	1
captured	and	1	by	1	his	1	i	1	mutineers	1	ok	1	on	1	seabird	1	stunning	1
captures	d	1	emotions	1	street	1	the	1
capturing	carbon	1	coral	1	moments	1	the	1
capuchin	monkey	1
caput	from	1
capybara	to	1
capybaras	get	2	which	1
car	was	11	in	7	is	7	got	6	door	4	to	3	engine	2	has	2	the	2	a	1
car's	a	1	engine	1	gas	1	in	1	knackered	1	odometer	1	out	1
carabane	khady	1
caramel	color	1
caramelise	at	1
carat	diamond	1	sold	1	weight	1
carats	a	1	was	1
caravaggio	an	1	paintings	1
caravan	says	1	was	1
carbamate	also	1
carbamide	peroxide	1
carbide	based	1
carbohydrate	meals	1
carbon	dioxide	9	footprint	6	emissions	5	monoxide	3	glacier	2	nanotubes	2	abatement	1	atoms	1	based	1	compounds	1
carbonate	reef	1
carbonated	soft	1
carboni	just	1
carbonic	acid	3
carbuncle	flash	1
carburetors	are	1
carburizing	at	1
carcass	from	1	of	1
carcasses	and	1	in	1	showed	1
carceral	state	1
carcinogen	is	1
carcinogenic	to	1
carcinogens	cancer	1
card	bill	1	debt	1	expired	1	game	1	giant	1	information	1	number	1	numbers	1	or	1	player	1
cardamom	lemongrass	1
cardboard	and	1	boxes	1
carded	at	1
cardiac	arrest	1	tissue	1
cardiff	is	1	university	1
cardigan	and	1
cardinal	at	1	directions	1	is	1	red	1
cardinals	and	2	mourning	1	while	1
cardinals's	linebacker	1
cardio	program	1
cardiogram	systems	1
cardiologists	a	1
cardiomyocytes	have	1
cardiovascular	disease	2	abnormalities	1	and	1	event	1	exercise	1
cards	and	2	for	1	from	1	including	1
care	of	44	about	34	for	34	is	15	to	11	if	6	and	5	during	5	that	4	helps	3
cared	about	4	more	2	for	1	outside	1
career	in	3	as	2	is	2	that	2	appeared	1	began	1	goals	1	have	1	just	1	path	1
careers	and	1	derailed	1
carefree	life	1	she	1	smiling	1	teenager	1
careful	not	5	about	1	cookie	1	hand	1	i'm	1	of	1	planning	1	selecting	1	speaking	1	speech	1
carefully	and	1	at	1	built	1	concealed	1	crafted	1	cross	1	cultivates	1	dropping	1	enough	1	fed	1
caregiver	of	1
careless	about	1	corrupt	1	disorder	1	fumbles	1	in	1	mistakes	1	of	1
carelessly	the	1
carelessness	will	1
carer	of	1
cares	about	7	tom	2	more	1	of	1
caretaker	is	1
caretakers	can	1
caretto	lives	1
cargo	ships	3	ship	2	cult	1	or	1	the	1
carhop	skated	1
caribbean	and	1	art	1	is	1
caribou	herd	1
caricature	of	3
caricatures	kidnapping	1	showed	1
caricaturist	simply	1
caring	but	1	for	1	respectful	1
carinthia	and	1
carl	sagan	2	gustave	1	has	1	jung	1
carlisle	and	1	grounds	1	industrial	1
carlo	to	1
carlos	nakai	1
carlsbad	caverns	2
carlson	is	2	offered	1	readily	1
carlyle	harangued	1
carmel	ridge	1
carmina	burana	1
carmine	because	1
carmody	is	1
carnage	will	1
carnal	pleasures	1
carnatic	music	1
carnation	in	1	that	1
carnations	and	1
carnegie	mellon	1	observatories	1
carney	suspected	1
carniola	and	2
carnitine	into	1
carnival	north	1
carnivore	in	1	you	1
carnivorous	and	1	animals	1	dinosaurs	1	species	1
carob	is	1
carol	pearson	1
carolina	and	2	have	2	to	2	are	1	atala	1	has	1	ohio	1	reaper	1	told	1
carolyn	presutti	1	strauss	1
carotene	also	1	lycopene	1
carotenoids	and	1
carotid	artery	1
carousel	and	2	is	1	restoration	1	was	1
carousel's	animals	1
carousels	became	1	began	1	were	1
carp	boulettes	1
carpal	tunnel	1
carpathian	mountains	1
carpe	diem	1
carpenter	bee	1	had	1
carpenters	bricklayers	1
carpentry	bricklaying	1
carpeted	floor	1
carpets	attractive	1	massive	1	of	1
carpool	campaign	1
carriage	rolled	2	arrived	1	continuing	1	makers	1	of	1	paused	1	was	1
carriages	came	1	the	1
carriageway	that	1
carrie	has	1
carried	out	12	by	4	away	2	her	2	the	2	a	1	about	1	across	1	almost	1	down	1
carrier	bags	1	sustained	1	will	1
carriers	for	1	including	1	of	1
carries	the	25	peace	4	a	1	an	1	ancient	1	calm	1	eternal	1	her	1	hope	1	me	1
carrillo	puerto	1
carrion	away	1
carroll	in	1
carrot	cake	1	greens	1	leaves	1	sliced	1
carrots	and	1	beetroot	1
carruthers	most	1
carry	the	22	your	10	out	4	them	4	a	3	peace	3	within	3	an	2	hope	2	it	2
carrying	out	4	a	3	mosquitoes	3	their	2	binoculars	1	dummy	1	extraterrestrial	1	green	1	heavy	1	her	1
cars	and	6	in	3	around	1	crowd	1	don't	1	fording	1	gleefully	1	have	1	hoot	1	humans	1
carson	a	1
cart	but	1	is	1
carte	experiences	1
cartels	in	1
carter	before	1	called	1	delivered	1	said	1	unboastfully	1	warmly	1
cartful	of	1
carthage	and	2
carthaginians	engaged	1	the	1	won	1
carthusian	lived	1
cartilaginous	fishes	1
cartography	for	1	is	1
carton	label	1
cartoon	villain	2	character	1	competitions	1	depiction	1
cartoonist	rube	1
cartoons	never	1
cartridge	belts	1
carts	abreast	1	the	1
carve	out	3	nibble	1	their	1
carved	out	2	and	1	by	1	herself	1	in	1	into	1
carven	with	1
carver	lee	1
carvers	who	1
carves	its	2	deep	1	sculpts	1	sculptures	1	up	1	wooden	1
carving	away	1	called	1	its	1	of	1	paths	1	shed	1
carvings	designs	1	jewelry	1
casa	batllo	1
cascade	across	1	harvest	1	of	1	watlala	1
cascades	and	1
cascading	effects	1
case	of	19	the	6	in	5	was	3	has	2	is	2	scenario	2	you	2	against	1	and	1
caseloads	as	1
cases	of	11	are	3	in	3	a	1	and	1	antibiotic	1	aren't	1	but	1	buyers	1	by	1
casey	kelly	1
cash	register	4	bar	2	out	2	and	1	at	1	crop	1	for	1	in	1	money	1	my	1
cashed	millions	1
cashew	production	1
cashews	which	1	will	1
cashier	scanned	1
cashmere	sweater	1
casino	areas	1	on	1	will	1
casinos	attracting	1
cask	of	1
casket	was	2	bearing	1
casks	of	1
caspian	sea	2
cassan	unseasonable	1
cassandra	and	1
cassava	foraged	1	ground	1	processing	1
cassini	first	1	magnetometer	1	spacecraft	1	we	1
cassini's	atmospheric	1
cassowary	is	1
cast	a	4	it	2	aside	1	aspersions	1	down	1	in	1	iron	1	its	1	long	1	of	1
castanets	a	1
caste	affiliation	1
castellated	gothized	1
castillian	but	1	speakers	1
castillo	vice	1
casting	ballots	1	shadows	1
castle	in	2	across	1	at	1	defied	1	observed	1	was	1
castled	city	1
castles	are	2	in	1
castrate	male	1
castrated	in	1
casts	trans	1
casual	learner	1	observer	1
casually	for	1	learned	1
casualties	have	1	may	1
cat	is	27	cookie	10	doesn't	7	loves	5	has	4	likes	4	and	3	ate	3	ears	3	in	3
cat's	name	3	tail	2	already	1	around	1	asleep	1	birthday	1	butt	1	chatty	1	cradle	1	ears	1
cataclysm	that	1	there	1
cataclysmic	collision	1
catalan	is	1	isn't	1	theater	1
catalina	island	1
catalog	genetic	1
catalogs	being	1
catalogues	mm	1
cataloguing	and	1
catalonia	and	1	is	1
catalonian	architect	1
catalunya	in	1
catalysts	that	1
catamaran	moved	1
cataplexy	which	1
catapult	the	1
cataract	surgery	1
cataracts	and	1
catastrophe	and	1
catastrophic	oil	1	were	1
catcalled	on	1
catcalling	after	1
catch	the	4	a	3	anything	1	boaters	1	but	1	criminals	1	ebola	1	even	1	food	1	hiv	1
catchers	in	1
catches	blocks	1	fluctuated	1	one	1	the	1
catching	the	2	those	1	up	1
catechism	church	1
categories	at	1	from	1	on	1	the	1
categorization	and	1
categorize	the	1
categorized	for	1
category	depending	1	or	1
cater	to	3	for	2
caterpillars	an	1	and	1	have	1	or	1	were	1
caters	to	1
caterwauling	in	1
catfish	and	2	have	1
catfishing	people	1
catgirl	coughed	1	right	1	that's	1
catharine	of	1
cathedral	are	1	by	1	city	1	is	1	of	1
catherine	had	1
catherine's	monastery	1
cathers	is	1
catheter	ablation	1	in	1
cathleen	swody	1
cathode	and	1
cathola	cit	1
catholic	church	16	priests	3	university	2	and	1	body	1	but	1	church's	1	communion	1	faiths	1	hospital	1
catholicism	is	1
catholics	into	2	and	1	are	1	at	1	in	1	should	1	when	1
cathy	is	1
catnip	a	1	safe	1	who	1	work	1
cato	institute	1
cats	are	53	have	22	can	8	and	7	love	7	is	6	in	4	threw	4	always	3	aren't	3
cattle	are	2	dealers	2	about	1	among	1	and	1	eat	1	enclosure	1	feeding	1	gene	1	get	1
catullus	of	1
catwalk	spectators	1
caucasian	people	1
caucasus	mountains	1
cauchi	of	1
caucus	event	1
caught	a	6	on	5	the	3	up	3	by	2	her	2	in	2	you	2	among	1	and	1
cauldron	that	1
cauldrons	of	1
cauliflower	and	1	was	1
cauliflowers	carrots	1
caulked	and	1
causal	link	1
cause	of	14	is	5	the	3	for	2	infection	2	orgasm	2	sterilization	2	to	2	tumors	2	acute	1
caused	by	35	the	10	a	2	an	1	anxiety	1	discoloration	1	division	1	expiration	1	financial	1	his	1
causes	of	6	a	2	that	2	tuberculosis	2	abdominal	1	an	1	and	1	are	1	as	1	at	1
causing	chemicals	2	him	2	major	2	more	2	acne	1	an	1	benzene	1	colony	1	conflict	1	extensive	1
caustic	agents	1
cauterize	the	1
cauterizing	wounds	1
cautery	a	1
cautioned	against	1	its	1	the	1
cautiously	through	1
cavaliers	from	1
cavalry	arriving	1
cave	in	3	is	3	and	1	art	1	from	1	like	1	located	1	of	1	on	1	walls	1
caveat	is	1
cavern	but	1	on	1	referred	1
caverned	bowlders	1
caverns	national	2
cavers	are	1
caves	in	2	along	1	and	1	around	1	at	1	below	1	by	1	or	1
caviar	and	1
cavil	at	1
cavity	filled	1	or	1	press	1	through	1
cawed	strenuously	1
cawkwell	is	1
cayman	islands	1
cbn	announced	1
cbt	a	1
cc	by	1
ccd	a	1
ccp	xi	1
cd	t	1
cdc	had	1	investigators	1	one	1	report	1
cds	i	1
ce	by	1
cease	to	5
ceased	and	1	falling	1	while	1
ceaseless	dreamy	1	winter	1
ceases	his	1
cebu	island	1
cedar	and	2	richly	1
